filepath,label
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes142.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic216.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological908.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper226.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper610.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper449.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper220.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1016.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass170.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_377.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological869.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper814.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic329.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass574.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard269.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_348.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard7.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes37.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper699.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper322.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard258.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological552.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard111.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_288.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological264.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard61.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes312.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass416.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes375.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass306.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass167.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass211.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic522.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash279.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper885.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic864.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1024.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes227.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper567.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass195.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal289.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological369.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper486.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard140.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper727.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes687.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_290.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic433.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass196.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic418.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper258.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological626.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological980.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass142.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes820.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard217.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes407.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper902.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass174.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes675.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass42.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass301.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic245.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes602.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological179.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper254.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass513.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes666.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes5108.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper639.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological639.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass198.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic276.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper728.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes527.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic448.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes717.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes335.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological697.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes686.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes109.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass311.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic334.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes88.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes657.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper333.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper16.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes35.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal273.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard293.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes504.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic183.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes90.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes572.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes336.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass138.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper612.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass327.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes658.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper605.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard248.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1937.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1957.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard139.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash450.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal204.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper750.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper456.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic102.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery138.jpg,2
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological153.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological551.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass193.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes556.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_369.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological467.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard169.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1039.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes376.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological856.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper323.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass406.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass502.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological546.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1931.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard110.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic266.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes281.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass247.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal204.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass166.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper831.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass30.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological919.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic782.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash227.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes65.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1928.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes807.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1926.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper683.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic858.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes185.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper260.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass61.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass405.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery944.jpg,2
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash516.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper466.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic210.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes734.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal345.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper188.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological59.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes572.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper916.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal295.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass346.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes69.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes746.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper948.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes621.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass281.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological939.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper426.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes608.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1000.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic267.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass296.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal192.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard338.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic419.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological490.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes569.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological818.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes130.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard116.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass236.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal279.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological225.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic344.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic582.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper646.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass172.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard142.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper882.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic247.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper318.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash345.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological816.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1035.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes374.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic133.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes529.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic410.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper234.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass166.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper32.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass618.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes708.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass53.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass342.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_380.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological402.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological646.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass58.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper659.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal259.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological645.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass69.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper421.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes710.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass217.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal337.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery779.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper891.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass226.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper716.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological860.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal311.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes223.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic220.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic123.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass297.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes175.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass85.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological611.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic336.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes288.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes372.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass610.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper8.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes89.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_377.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper591.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic135.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash300.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological944.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard207.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard263.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper42.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_218.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass75.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological843.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper894.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard251.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard337.jpg,0
